YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2013,4,22,19,0.0
2013,4,22,20,0.0
2013,4,22,21,0.0
2013,4,22,22,0.0
2013,4,22,23,0.0
2013,4,23,0,0.0
2013,4,23,1,0.0
2013,4,23,2,0.0
2013,4,23,3,0.0
2013,4,23,4,0.0
2013,4,23,5,0.0
2013,4,23,6,26.34
2013,4,23,7,120.17
2013,4,23,8,195.84
2013,4,23,9,286.75
2013,4,23,10,376.57
2013,4,23,11,472.45
2013,4,23,12,543.93
2013,4,23,13,500.62
2013,4,23,14,414.45
2013,4,23,15,264.29
2013,4,23,16,148.37
2013,4,23,17,34.0
2013,4,23,18,0.0
2013,4,23,19,0.0
2013,4,23,20,0.0
2013,4,23,21,0.0
2013,4,23,22,0.0
2013,4,23,23,0.0
2013,4,24,0,0.0
2013,4,24,1,0.0
2013,4,24,2,0.0
2013,4,24,3,0.0
2013,4,24,4,0.0
2013,4,24,5,0.0
2013,4,24,6,51.72
2013,4,24,7,260.73
2013,4,24,8,501.26
2013,4,24,9,714.45
2013,4,24,10,875.77
2013,4,24,11,939.73
2013,4,24,12,971.56
2013,4,24,13,894.58
2013,4,24,14,776.82
2013,4,24,15,582.13
2013,4,24,16,336.73
2013,4,24,17,92.59
2013,4,24,18,0.0
2013,4,24,19,0.0
2013,4,24,20,0.0
2013,4,24,21,0.0
2013,4,24,22,0.0
2013,4,24,23,0.0
2013,4,25,0,0.0
2013,4,25,1,0.0
2013,4,25,2,0.0
2013,4,25,3,0.0
2013,4,25,4,0.0
2013,4,25,5,0.0
2013,4,25,6,64.11
2013,4,25,7,295.13
2013,4,25,8,554.09
2013,4,25,9,756.29
2013,4,25,10,913.98
2013,4,25,11,895.09
2013,4,25,12,923.03
2013,4,25,13,834.53
2013,4,25,14,725.12
2013,4,25,15,558.25
2013,4,25,16,330.41
2013,4,25,17,78.9
2013,4,25,18,0.0
2013,4,25,19,0.0
2013,4,25,20,0.0
2013,4,25,21,0.0
2013,4,25,22,0.0
2013,4,25,23,0.0
2013,4,26,0,0.0
2013,4,26,1,0.0
2013,4,26,2,0.0
2013,4,26,3,0.0
2013,4,26,4,0.0
2013,4,26,5,0.0
2013,4,26,6,55.94
2013,4,26,7,280.95
2013,4,26,8,520.17
2013,4,26,9,730.66
2013,4,26,10,891.64
2013,4,26,11,921.83
2013,4,26,12,911.89
2013,4,26,13,848.68
2013,4,26,14,724.88
2013,4,26,15,518.29
2013,4,26,16,292.59
2013,4,26,17,79.36
2013,4,26,18,0.0
2013,4,26,19,0.0
2013,4,26,20,0.0
2013,4,26,21,0.0
2013,4,26,22,0.0
2013,4,26,23,0.0
2013,4,27,0,0.0
2013,4,27,1,0.0
2013,4,27,2,0.0
2013,4,27,3,0.0
2013,4,27,4,0.0
2013,4,27,5,0.0
2013,4,27,6,57.98
2013,4,27,7,272.52
2013,4,27,8,506.92
2013,4,27,9,707.82
2013,4,27,10,830.7
2013,4,27,11,808.0
2013,4,27,12,758.62
2013,4,27,13,664.15
2013,4,27,14,500.4
2013,4,27,15,422.73
2013,4,27,16,250.83
2013,4,27,17,76.63
2013,4,27,18,0.0
2013,4,27,19,0.0
2013,4,27,20,0.0
2013,4,27,21,0.0
2013,4,27,22,0.0
2013,4,27,23,0.0
2013,4,28,0,0.0
2013,4,28,1,0.0
2013,4,28,2,0.0
2013,4,28,3,0.0
2013,4,28,4,0.0
2013,4,28,5,0.0
2013,4,28,6,45.41
2013,4,28,7,163.87
2013,4,28,8,321.15
2013,4,28,9,502.29
2013,4,28,10,717.89
2013,4,28,11,847.7
2013,4,28,12,841.4
2013,4,28,13,785.78
2013,4,28,14,670.85
2013,4,28,15,528.62
2013,4,28,16,311.66
2013,4,28,17,80.96
2013,4,28,18,0.0
2013,4,28,19,0.0
2013,4,28,20,0.0
2013,4,28,21,0.0
2013,4,28,22,0.0
2013,4,28,23,0.0
2013,4,29,0,0.0
2013,4,29,1,0.0
2013,4,29,2,0.0
2013,4,29,3,0.0
2013,4,29,4,0.0
2013,4,29,5,0.0
2013,4,29,6,37.32
2013,4,29,7,180.84
2013,4,29,8,333.69
2013,4,29,9,356.22
2013,4,29,10,410.02
2013,4,29,11,294.65
2013,4,29,12,188.78
2013,4,29,13,208.66
2013,4,29,14,132.33
2013,4,29,15,68.27
2013,4,29,16,113.48
2013,4,29,17,15.61
2013,4,29,18,0.0
2013,4,29,19,0.0
2013,4,29,20,0.0
2013,4,29,21,0.0
2013,4,29,22,0.0
2013,4,29,23,0.0
2013,4,30,0,0.0
2013,4,30,1,0.0
2013,4,30,2,0.0
2013,4,30,3,0.0
2013,4,30,4,0.0
2013,4,30,5,0.0
2013,4,30,6,44.98
2013,4,30,7,213.96
2013,4,30,8,424.44
2013,4,30,9,680.34
2013,4,30,10,827.95
2013,4,30,11,913.16
2013,4,30,12,918.64
2013,4,30,13,851.72
2013,4,30,14,718.7
2013,4,30,15,538.09
2013,4,30,16,313.74
2013,4,30,17,77.38
2013,4,30,18,0.0
2013,4,30,19,0.0
2013,4,30,20,0.0
2013,4,30,21,0.0
2013,4,30,22,0.0
2013,4,30,23,0.0
2013,5,1,0,0.0
2013,5,1,1,0.0
2013,5,1,2,0.0
2013,5,1,3,0.0
2013,5,1,4,0.0
2013,5,1,5,0.0
2013,5,1,6,40.05
2013,5,1,7,151.96
2013,5,1,8,249.81
2013,5,1,9,427.48
2013,5,1,10,669.54
2013,5,1,11,760.68
2013,5,1,12,638.61
2013,5,1,13,590.58
2013,5,1,14,408.61
2013,5,1,15,292.71
2013,5,1,16,156.01
2013,5,1,17,46.3
2013,5,1,18,0.0
2013,5,1,19,0.0
2013,5,1,20,0.0
2013,5,1,21,0.0
2013,5,1,22,0.0
2013,5,1,23,0.0
2013,5,2,0,0.0
2013,5,2,1,0.0
2013,5,2,2,0.0
2013,5,2,3,0.0
2013,5,2,4,0.0
2013,5,2,5,0.0
2013,5,2,6,28.01
2013,5,2,7,128.54
2013,5,2,8,257.28
2013,5,2,9,373.56
2013,5,2,10,339.96
2013,5,2,11,520.61
2013,5,2,12,570.58
2013,5,2,13,520.6
2013,5,2,14,459.62
2013,5,2,15,417.91
2013,5,2,16,232.84
2013,5,2,17,64.23
2013,5,2,18,0.0
2013,5,2,19,0.0
2013,5,2,20,0.0
2013,5,2,21,0.0
2013,5,2,22,0.0
2013,5,2,23,0.0
2013,5,3,0,0.0
2013,5,3,1,0.0
2013,5,3,2,0.0
2013,5,3,3,0.0
2013,5,3,4,0.0
2013,5,3,5,0.0
2013,5,3,6,50.74
2013,5,3,7,242.54
2013,5,3,8,466.2
2013,5,3,9,715.45
2013,5,3,10,831.48
2013,5,3,11,879.16
2013,5,3,12,841.52
2013,5,3,13,749.76
2013,5,3,14,666.99
2013,5,3,15,479.08
2013,5,3,16,273.31
2013,5,3,17,68.61
2013,5,3,18,0.0
2013,5,3,19,0.0
2013,5,3,20,0.0
2013,5,3,21,0.0
2013,5,3,22,0.0
2013,5,3,23,0.0
2013,5,4,0,0.0
2013,5,4,1,0.0
2013,5,4,2,0.0
2013,5,4,3,0.0
2013,5,4,4,0.0
2013,5,4,5,0.0
2013,5,4,6,47.52
2013,5,4,7,241.7
2013,5,4,8,455.35
2013,5,4,9,565.77
2013,5,4,10,564.12
2013,5,4,11,569.42
2013,5,4,12,609.57
2013,5,4,13,554.41
2013,5,4,14,346.48
2013,5,4,15,203.88
2013,5,4,16,119.62
2013,5,4,17,28.8
2013,5,4,18,0.0
2013,5,4,19,0.0
2013,5,4,20,0.0
2013,5,4,21,0.0
2013,5,4,22,0.0
2013,5,4,23,0.0
2013,5,5,0,0.0
2013,5,5,1,0.0
2013,5,5,2,0.0
2013,5,5,3,0.0
2013,5,5,4,0.0
2013,5,5,5,0.0
2013,5,5,6,30.84
2013,5,5,7,173.55
2013,5,5,8,329.06
2013,5,5,9,461.08
2013,5,5,10,545.05
2013,5,5,11,658.34
2013,5,5,12,768.17
2013,5,5,13,706.98
2013,5,5,14,459.05
2013,5,5,15,318.1
2013,5,5,16,104.56
2013,5,5,17,34.35
2013,5,5,18,0.0
2013,5,5,19,0.0
2013,5,5,20,0.0
2013,5,5,21,0.0
2013,5,5,22,0.0
2013,5,5,23,0.0
2013,5,6,0,0.0
2013,5,6,1,0.0
2013,5,6,2,0.0
2013,5,6,3,0.0
2013,5,6,4,0.0
2013,5,6,5,0.0
2013,5,6,6,20.02
2013,5,6,7,97.68
2013,5,6,8,209.26
2013,5,6,9,374.49
2013,5,6,10,493.3
2013,5,6,11,537.29
2013,5,6,12,801.76
2013,5,6,13,662.23
2013,5,6,14,598.1
2013,5,6,15,411.91
2013,5,6,16,219.14
2013,5,6,17,55.35
2013,5,6,18,0.0
2013,5,6,19,0.0
2013,5,6,20,0.0
2013,5,6,21,0.0
2013,5,6,22,0.0
2013,5,6,23,0.0
2013,5,7,0,0.0
2013,5,7,1,0.0
2013,5,7,2,0.0
2013,5,7,3,0.0
2013,5,7,4,0.0
2013,5,7,5,0.0
2013,5,7,6,28.84
2013,5,7,7,132.59
2013,5,7,8,242.31
2013,5,7,9,377.94
2013,5,7,10,468.73
2013,5,7,11,425.92
2013,5,7,12,530.01
2013,5,7,13,530.77
2013,5,7,14,238.95
2013,5,7,15,149.34
2013,5,7,16,80.8
2013,5,7,17,15.55
2013,5,7,18,0.0
2013,5,7,19,0.0
2013,5,7,20,0.0
2013,5,7,21,0.0
2013,5,7,22,0.0
2013,5,7,23,0.0
2013,5,8,0,0.0
2013,5,8,1,0.0
2013,5,8,2,0.0
2013,5,8,3,0.0
2013,5,8,4,0.0
2013,5,8,5,0.0
2013,5,8,6,36.63
2013,5,8,7,161.04
2013,5,8,8,322.88
2013,5,8,9,390.5
2013,5,8,10,336.04
2013,5,8,11,368.52
2013,5,8,12,442.08
2013,5,8,13,567.45
2013,5,8,14,474.0
2013,5,8,15,341.45
2013,5,8,16,180.06
2013,5,8,17,45.25
2013,5,8,18,0.0
2013,5,8,19,0.0
2013,5,8,20,0.0
2013,5,8,21,0.0
2013,5,8,22,0.0
2013,5,8,23,0.0
2013,5,9,0,0.0
2013,5,9,1,0.0
2013,5,9,2,0.0
2013,5,9,3,0.0
2013,5,9,4,0.0
2013,5,9,5,0.0
2013,5,9,6,21.51
2013,5,9,7,75.99
2013,5,9,8,137.41
2013,5,9,9,253.59
2013,5,9,10,353.02
2013,5,9,11,464.52
2013,5,9,12,523.75
2013,5,9,13,438.27
2013,5,9,14,377.77
2013,5,9,15,247.87
2013,5,9,16,104.88
2013,5,9,17,33.93
2013,5,9,18,0.0
2013,5,9,19,0.0
2013,5,9,20,0.0
2013,5,9,21,0.0
2013,5,9,22,0.0
2013,5,9,23,0.0
2013,5,10,0,0.0
2013,5,10,1,0.0
2013,5,10,2,0.0
2013,5,10,3,0.0
2013,5,10,4,0.0
2013,5,10,5,0.0
2013,5,10,6,42.63
2013,5,10,7,193.53
2013,5,10,8,337.88
2013,5,10,9,566.26
2013,5,10,10,694.17
2013,5,10,11,851.58
2013,5,10,12,845.48
2013,5,10,13,754.71
2013,5,10,14,660.43
2013,5,10,15,493.63
2013,5,10,16,292.74
2013,5,10,17,71.5
2013,5,10,18,0.0
2013,5,10,19,0.0
2013,5,10,20,0.0
2013,5,10,21,0.0
2013,5,10,22,0.0
2013,5,10,23,0.0
2013,5,11,0,0.0
2013,5,11,1,0.0
2013,5,11,2,0.0
2013,5,11,3,0.0
2013,5,11,4,0.0
2013,5,11,5,0.0
2013,5,11,6,23.08
2013,5,11,7,75.48
2013,5,11,8,182.38
2013,5,11,9,405.3
2013,5,11,10,530.67
2013,5,11,11,680.83
2013,5,11,12,723.05
2013,5,11,13,762.79
2013,5,11,14,668.03
2013,5,11,15,500.41
2013,5,11,16,290.34
2013,5,11,17,75.75
2013,5,11,18,0.0
2013,5,11,19,0.0
2013,5,11,20,0.0
2013,5,11,21,0.0
2013,5,11,22,0.0
2013,5,11,23,0.0
2013,5,12,0,0.0
2013,5,12,1,0.0
2013,5,12,2,0.0
2013,5,12,3,0.0
2013,5,12,4,0.0
2013,5,12,5,0.0
2013,5,12,6,16.01
2013,5,12,7,69.57
2013,5,12,8,193.56
2013,5,12,9,337.91
2013,5,12,10,444.37
2013,5,12,11,565.23
2013,5,12,12,581.98
2013,5,12,13,516.53
2013,5,12,14,541.69
2013,5,12,15,386.9
2013,5,12,16,226.17
2013,5,12,17,53.18
2013,5,12,18,0.0
2013,5,12,19,0.0
2013,5,12,20,0.0
2013,5,12,21,0.0
2013,5,12,22,0.0
2013,5,12,23,0.0
2013,5,13,0,0.0
2013,5,13,1,0.0
2013,5,13,2,0.0
2013,5,13,3,0.0
2013,5,13,4,0.0
2013,5,13,5,0.0
2013,5,13,6,20.21
2013,5,13,7,70.38
2013,5,13,8,136.77
2013,5,13,9,235.9
2013,5,13,10,266.22
2013,5,13,11,395.43
2013,5,13,12,431.91
2013,5,13,13,490.7
2013,5,13,14,383.43
2013,5,13,15,343.72
2013,5,13,16,263.85
2013,5,13,17,42.75
2013,5,13,18,0.0
2013,5,13,19,0.0
2013,5,13,20,0.0
2013,5,13,21,0.0
2013,5,13,22,0.0
2013,5,13,23,0.0
2013,5,14,0,0.0
2013,5,14,1,0.0
2013,5,14,2,0.0
2013,5,14,3,0.0
2013,5,14,4,0.0
2013,5,14,5,0.0
2013,5,14,6,40.15
2013,5,14,7,177.95
2013,5,14,8,350.41
2013,5,14,9,383.34
2013,5,14,10,480.01
2013,5,14,11,613.35
2013,5,14,12,723.78
2013,5,14,13,673.43
2013,5,14,14,556.9
2013,5,14,15,401.91
2013,5,14,16,212.44
2013,5,14,17,54.08
2013,5,14,18,0.0
2013,5,14,19,0.0
2013,5,14,20,0.0
2013,5,14,21,0.0
2013,5,14,22,0.0
2013,5,14,23,0.0
2013,5,15,0,0.0
2013,5,15,1,0.0
2013,5,15,2,0.0
2013,5,15,3,0.0
2013,5,15,4,0.0
2013,5,15,5,0.0
2013,5,15,6,17.34
2013,5,15,7,66.38
2013,5,15,8,108.72
2013,5,15,9,135.44
2013,5,15,10,196.14
2013,5,15,11,200.23
2013,5,15,12,227.02
2013,5,15,13,253.05
2013,5,15,14,219.09
2013,5,15,15,216.27
2013,5,15,16,97.47
2013,5,15,17,24.55
2013,5,15,18,0.0
2013,5,15,19,0.0
2013,5,15,20,0.0
2013,5,15,21,0.0
2013,5,15,22,0.0
2013,5,15,23,0.0
2013,5,16,0,0.0
2013,5,16,1,0.0
2013,5,16,2,0.0
2013,5,16,3,0.0
2013,5,16,4,0.0
2013,5,16,5,0.0
2013,5,16,6,21.42
2013,5,16,7,115.27
2013,5,16,8,246.69
2013,5,16,9,386.31
2013,5,16,10,483.54
2013,5,16,11,485.05
2013,5,16,12,530.61
2013,5,16,13,555.59
2013,5,16,14,526.73
2013,5,16,15,375.7
2013,5,16,16,210.97
2013,5,16,17,49.25
2013,5,16,18,0.0
2013,5,16,19,0.0
2013,5,16,20,0.0
2013,5,16,21,0.0
2013,5,16,22,0.0
2013,5,16,23,0.0
2013,5,17,0,0.0
2013,5,17,1,0.0
2013,5,17,2,0.0
2013,5,17,3,0.0
2013,5,17,4,0.0
2013,5,17,5,0.0
2013,5,17,6,19.94
2013,5,17,7,77.59
2013,5,17,8,226.63
2013,5,17,9,335.39
2013,5,17,10,400.03
2013,5,17,11,399.97
2013,5,17,12,569.31
2013,5,17,13,617.79
2013,5,17,14,507.78
2013,5,17,15,320.12
2013,5,17,16,191.19
2013,5,17,17,57.05
2013,5,17,18,0.0
2013,5,17,19,0.0
2013,5,17,20,0.0
2013,5,17,21,0.0
2013,5,17,22,0.0
2013,5,17,23,0.0
2013,5,18,0,0.0
2013,5,18,1,0.0
2013,5,18,2,0.0
2013,5,18,3,0.0
2013,5,18,4,0.0
2013,5,18,5,0.0
2013,5,18,6,28.35
2013,5,18,7,121.36
2013,5,18,8,228.12
2013,5,18,9,278.47
2013,5,18,10,356.85
2013,5,18,11,429.95
2013,5,18,12,574.55
2013,5,18,13,571.88
2013,5,18,14,439.37
2013,5,18,15,349.42
2013,5,18,16,174.86
2013,5,18,17,52.68
2013,5,18,18,0.0
2013,5,18,19,0.0
2013,5,18,20,0.0
2013,5,18,21,0.0
2013,5,18,22,0.0
2013,5,18,23,0.0
2013,5,19,0,0.0
2013,5,19,1,0.0
2013,5,19,2,0.0
2013,5,19,3,0.0
2013,5,19,4,0.0
2013,5,19,5,0.0
2013,5,19,6,12.24
2013,5,19,7,61.63
2013,5,19,8,123.71
2013,5,19,9,171.27
2013,5,19,10,258.82
2013,5,19,11,182.67
2013,5,19,12,201.45
2013,5,19,13,234.91
2013,5,19,14,235.69
2013,5,19,15,243.2
2013,5,19,16,149.28
2013,5,19,17,46.73
2013,5,19,18,0.0
2013,5,19,19,0.0
2013,5,19,20,0.0
2013,5,19,21,0.0
2013,5,19,22,0.0
2013,5,19,23,0.0
2013,5,20,0,0.0
2013,5,20,1,0.0
2013,5,20,2,0.0
2013,5,20,3,0.0
2013,5,20,4,0.0
2013,5,20,5,0.0
2013,5,20,6,23.39
2013,5,20,7,90.7
2013,5,20,8,173.48
2013,5,20,9,299.7
2013,5,20,10,388.52
2013,5,20,11,467.98
2013,5,20,12,461.09
2013,5,20,13,466.7
2013,5,20,14,289.33
2013,5,20,15,215.82
2013,5,20,16,114.4
2013,5,20,17,34.4
2013,5,20,18,0.0
2013,5,20,19,0.0
2013,5,20,20,0.0
2013,5,20,21,0.0
2013,5,20,22,0.0
2013,5,20,23,0.0
2013,5,21,0,0.0
2013,5,21,1,0.0
2013,5,21,2,0.0
2013,5,21,3,0.0
2013,5,21,4,0.0
2013,5,21,5,0.0
2013,5,21,6,20.21
2013,5,21,7,89.77
2013,5,21,8,160.82
2013,5,21,9,208.58
2013,5,21,10,244.39
2013,5,21,11,261.01
2013,5,21,12,277.38
2013,5,21,13,326.94
2013,5,21,14,273.92
2013,5,21,15,154.2
2013,5,21,16,103.84
2013,5,21,17,26.48
2013,5,21,18,0.0
2013,5,21,19,0.0
2013,5,21,20,0.0
2013,5,21,21,0.0
2013,5,21,22,0.0
2013,5,21,23,0.0
2013,5,22,0,0.0
2013,5,22,1,0.0
2013,5,22,2,0.0
2013,5,22,3,0.0
2013,5,22,4,0.0
2013,5,22,5,0.0
2013,5,22,6,34.78
2013,5,22,7,153.3
2013,5,22,8,300.36
2013,5,22,9,436.23
2013,5,22,10,541.91
2013,5,22,11,611.38
2013,5,22,12,629.83
2013,5,22,13,604.0
2013,5,22,14,533.21
2013,5,22,15,370.8
2013,5,22,16,204.16
2013,5,22,17,49.88
2013,5,22,18,0.0
2013,5,22,19,0.0
2013,5,22,20,0.0
2013,5,22,21,0.0
2013,5,22,22,0.0
2013,5,22,23,0.0
2013,5,23,0,0.0
2013,5,23,1,0.0
2013,5,23,2,0.0
2013,5,23,3,0.0
2013,5,23,4,0.0
2013,5,23,5,0.0
2013,5,23,6,21.23
2013,5,23,7,111.44
2013,5,23,8,251.73
2013,5,23,9,428.66
2013,5,23,10,507.17
2013,5,23,11,495.93
2013,5,23,12,373.12
2013,5,23,13,407.95
2013,5,23,14,407.41
2013,5,23,15,289.52
2013,5,23,16,162.33
2013,5,23,17,41.68
2013,5,23,18,0.0
2013,5,23,19,0.0
2013,5,23,20,0.0
2013,5,23,21,0.0
2013,5,23,22,0.0
2013,5,23,23,0.0
2013,5,24,0,0.0
2013,5,24,1,0.0
2013,5,24,2,0.0
2013,5,24,3,0.0
2013,5,24,4,0.0
2013,5,24,5,0.0
2013,5,24,6,26.9
2013,5,24,7,116.73
2013,5,24,8,217.72
2013,5,24,9,418.56
2013,5,24,10,580.51
2013,5,24,11,648.14
2013,5,24,12,572.55
2013,5,24,13,513.27
2013,5,24,14,412.75
2013,5,24,15,305.55
2013,5,24,16,148.73
2013,5,24,17,42.08
2013,5,24,18,0.0
2013,5,24,19,0.0
2013,5,24,20,0.0
2013,5,24,21,0.0
2013,5,24,22,0.0
2013,5,24,23,0.0
2013,5,25,0,0.0
2013,5,25,1,0.0
2013,5,25,2,0.0
2013,5,25,3,0.0
2013,5,25,4,0.0
2013,5,25,5,0.0
2013,5,25,6,35.55
2013,5,25,7,158.32
2013,5,25,8,302.59
2013,5,25,9,475.99
2013,5,25,10,616.54
2013,5,25,11,614.52
2013,5,25,12,620.23
2013,5,25,13,562.42
2013,5,25,14,447.97
2013,5,25,15,346.5
2013,5,25,16,184.61
2013,5,25,17,46.16
2013,5,25,18,0.0
2013,5,25,19,0.0
2013,5,25,20,0.0
2013,5,25,21,0.0
2013,5,25,22,0.0
2013,5,25,23,0.0
2013,5,26,0,0.0
2013,5,26,1,0.0
2013,5,26,2,0.0
2013,5,26,3,0.0
2013,5,26,4,0.0
2013,5,26,5,0.0
2013,5,26,6,9.92
2013,5,26,7,70.87
2013,5,26,8,181.48
2013,5,26,9,197.18
2013,5,26,10,204.52
2013,5,26,11,195.38
2013,5,26,12,285.45
2013,5,26,13,307.87
2013,5,26,14,376.63
2013,5,26,15,252.16
2013,5,26,16,131.51
2013,5,26,17,37.38
2013,5,26,18,0.0
2013,5,26,19,0.0
2013,5,26,20,0.0
2013,5,26,21,0.0
2013,5,26,22,0.0
2013,5,26,23,0.0
2013,5,27,0,0.0
2013,5,27,1,0.0
2013,5,27,2,0.0
2013,5,27,3,0.0
2013,5,27,4,0.0
2013,5,27,5,0.0
2013,5,27,6,35.7
2013,5,27,7,171.83
2013,5,27,8,333.9
2013,5,27,9,478.46
2013,5,27,10,628.77
2013,5,27,11,768.67
2013,5,27,12,791.28
2013,5,27,13,754.11
2013,5,27,14,596.3
2013,5,27,15,450.52
2013,5,27,16,260.58
2013,5,27,17,55.7
2013,5,27,18,0.0
2013,5,27,19,0.0
2013,5,27,20,0.0
2013,5,27,21,0.0
2013,5,27,22,0.0
2013,5,27,23,0.0
2013,5,28,0,0.0
2013,5,28,1,0.0
2013,5,28,2,0.0
2013,5,28,3,0.0
2013,5,28,4,0.0
2013,5,28,5,0.0
2013,5,28,6,16.73
2013,5,28,7,124.37
2013,5,28,8,203.34
2013,5,28,9,336.75
2013,5,28,10,445.88
2013,5,28,11,554.46
2013,5,28,12,583.84
2013,5,28,13,597.99
2013,5,28,14,480.95
2013,5,28,15,335.56
2013,5,28,16,156.4
2013,5,28,17,46.88
2013,5,28,18,0.0
2013,5,28,19,0.0
2013,5,28,20,0.0
2013,5,28,21,0.0
2013,5,28,22,0.0
2013,5,28,23,0.0
2013,5,29,0,0.0
2013,5,29,1,0.0
2013,5,29,2,0.0
2013,5,29,3,0.0
2013,5,29,4,0.0
2013,5,29,5,0.0
2013,5,29,6,43.51
2013,5,29,7,178.54
2013,5,29,8,352.12
2013,5,29,9,464.91
2013,5,29,10,607.33
2013,5,29,11,677.84
2013,5,29,12,663.45
2013,5,29,13,486.23
2013,5,29,14,193.05
2013,5,29,15,323.15
2013,5,29,16,206.59
2013,5,29,17,40.45
2013,5,29,18,0.0
2013,5,29,19,0.0
2013,5,29,20,0.0
2013,5,29,21,0.0
2013,5,29,22,0.0
2013,5,29,23,0.0
2013,5,30,0,0.0
2013,5,30,1,0.0
2013,5,30,2,0.0
2013,5,30,3,0.0
2013,5,30,4,0.0
2013,5,30,5,0.0
2013,5,30,6,43.21
2013,5,30,7,199.97
2013,5,30,8,413.66
2013,5,30,9,630.99
2013,5,30,10,633.88
2013,5,30,11,723.52
2013,5,30,12,702.04
2013,5,30,13,644.46
2013,5,30,14,397.04
2013,5,30,15,298.27
2013,5,30,16,152.95
2013,5,30,17,39.66
2013,5,30,18,0.0
2013,5,30,19,0.0
2013,5,30,20,0.0
2013,5,30,21,0.0
2013,5,30,22,0.0
2013,5,30,23,0.0
2013,5,31,0,0.0
2013,5,31,1,0.0
2013,5,31,2,0.0
2013,5,31,3,0.0
2013,5,31,4,0.0
2013,5,31,5,0.0
2013,5,31,6,26.04
2013,5,31,7,132.96
2013,5,31,8,239.52
2013,5,31,9,325.9
2013,5,31,10,340.0
2013,5,31,11,382.96
2013,5,31,12,603.79
2013,5,31,13,618.02
2013,5,31,14,528.16
2013,5,31,15,453.87
2013,5,31,16,267.16
2013,5,31,17,44.83
2013,5,31,18,0.0
2013,5,31,19,0.0
2013,5,31,20,0.0
2013,5,31,21,0.0
2013,5,31,22,0.0
2013,5,31,23,0.0
2013,6,1,0,0.0
2013,6,1,1,0.0
2013,6,1,2,0.0
2013,6,1,3,0.0
2013,6,1,4,0.0
2013,6,1,5,0.0
2013,6,1,6,41.4
2013,6,1,7,190.59
2013,6,1,8,365.35
2013,6,1,9,477.81
2013,6,1,10,564.88
2013,6,1,11,479.42
2013,6,1,12,483.02
2013,6,1,13,436.97
2013,6,1,14,443.91
2013,6,1,15,337.35
2013,6,1,16,179.59
2013,6,1,17,48.45
2013,6,1,18,0.0
2013,6,1,19,0.0
2013,6,1,20,0.0
2013,6,1,21,0.0
2013,6,1,22,0.0
2013,6,1,23,0.0
2013,6,2,0,0.0
2013,6,2,1,0.0
2013,6,2,2,0.0
2013,6,2,3,0.0
2013,6,2,4,0.0
2013,6,2,5,0.0
2013,6,2,6,31.35
2013,6,2,7,145.23
2013,6,2,8,276.55
2013,6,2,9,466.04
2013,6,2,10,615.09
2013,6,2,11,648.98
2013,6,2,12,765.74
2013,6,2,13,707.84
2013,6,2,14,627.11
2013,6,2,15,477.77
2013,6,2,16,271.27
2013,6,2,17,64.38
2013,6,2,18,0.0
2013,6,2,19,0.0
2013,6,2,20,0.0
2013,6,2,21,0.0
2013,6,2,22,0.0
2013,6,2,23,0.0
2013,6,3,0,0.0
2013,6,3,1,0.0
2013,6,3,2,0.0
2013,6,3,3,0.0
2013,6,3,4,0.0
2013,6,3,5,0.0
2013,6,3,6,30.06
2013,6,3,7,122.0
2013,6,3,8,259.2
2013,6,3,9,429.84
2013,6,3,10,535.45
2013,6,3,11,564.48
2013,6,3,12,682.89
2013,6,3,13,594.51
2013,6,3,14,584.28
2013,6,3,15,408.41
2013,6,3,16,236.2
2013,6,3,17,60.23
2013,6,3,18,0.0
2013,6,3,19,0.0
2013,6,3,20,0.0
2013,6,3,21,0.0
2013,6,3,22,0.0
2013,6,3,23,0.0
2013,6,4,0,0.0
2013,6,4,1,0.0
2013,6,4,2,0.0
2013,6,4,3,0.0
2013,6,4,4,0.0
2013,6,4,5,0.0
2013,6,4,6,17.12
2013,6,4,7,84.94
2013,6,4,8,107.48
2013,6,4,9,135.48
2013,6,4,10,137.09
2013,6,4,11,372.43
2013,6,4,12,507.4
2013,6,4,13,542.71
2013,6,4,14,530.02
2013,6,4,15,355.37
2013,6,4,16,198.03
2013,6,4,17,52.03
2013,6,4,18,0.0
2013,6,4,19,0.0
2013,6,4,20,0.0
2013,6,4,21,0.0
2013,6,4,22,0.0
2013,6,4,23,0.0
2013,6,5,0,0.0
2013,6,5,1,0.0
2013,6,5,2,0.0
2013,6,5,3,0.0
2013,6,5,4,0.0
2013,6,5,5,0.0
2013,6,5,6,16.41
2013,6,5,7,97.7
2013,6,5,8,190.41
2013,6,5,9,259.98
2013,6,5,10,324.64
2013,6,5,11,382.66
2013,6,5,12,452.61
2013,6,5,13,545.9
2013,6,5,14,506.7
2013,6,5,15,395.37
2013,6,5,16,236.68
2013,6,5,17,63.46
2013,6,5,18,0.0
2013,6,5,19,0.0
2013,6,5,20,0.0
2013,6,5,21,0.0
2013,6,5,22,0.0
2013,6,5,23,0.0
2013,6,6,0,0.0
2013,6,6,1,0.0
2013,6,6,2,0.0
2013,6,6,3,0.0
2013,6,6,4,0.0
2013,6,6,5,0.0
2013,6,6,6,46.16
2013,6,6,7,235.13
2013,6,6,8,457.3
2013,6,6,9,618.24
2013,6,6,10,731.57
2013,6,6,11,756.09
2013,6,6,12,751.49
